# Wordlist

# META
@date:2012-11-23
@source_author:Huber, Randall Q. & Reed, Robert B.
@source_title:VOCABULARIO COMPARATIVO - Palabras Selectas de Lenguas Indígenas de Colombia
@source_year:1992
@url:http://www.quanthistling.info/data/source/huber1992/wordlist.html

# DATA
ID	QLCID	CONCEPT	COUNTERPART	DOCULECT	TOKENS
4267	huber1992/bará/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	bũhã́	bará	b ũ h ã́
4706	huber1992/guahibo/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	hótsi	guahibo	h ó t s i
5199	huber1992/barasana/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	bũsã́	barasana	b ũ s ã́
5728	huber1992/secoya/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	põsa	secoya	p õ s a
6087	huber1992/cha'palaachi/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	mu	cha'palaachi	m u
6822	huber1992/cuiba/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	hótsi	cuiba	h ó t s i
6823	huber1992/cuiba/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	kajári	cuiba	k a j á r i
7261	huber1992/carijona/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	ihuse	carijona	i h u s e
7637	huber1992/macuna/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	bũsã	macuna	b ũ s ã
8019	huber1992/chimila/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	króoɾiwaʔ	chimila	k r ó o ɾ i w a ʔ
8440	huber1992/guayabero/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	hoest	guayabero	h o e s t
8856	huber1992/embera chamí/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	kʰã́ʧi	embera chamí	k ʰ ã́ ʧ i
9628	huber1992/curripaco/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	pirimapa	curripaco	p i r i m a p a
10371	huber1992/catío/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	kʰãʤí	catío	k ʰ ã ʤ í
10775	huber1992/cubeo/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	bũhã́	cubeo	b ũ h ã́
11240	huber1992/muinane/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	nóobaba	muinane	n ó o b a b a
12106	huber1992/inga/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	mandúr	inga	m a n d ú r
12484	huber1992/dí̵mi̵na/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	aʃote	dí̵mi̵na	a ʃ o t e
12857	huber1992/embera Darién/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	kʰãʧí	embera Darién	k ʰ ã ʧ í
13193	huber1992/nukak/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	mɛ̃kũn²de¹	nukak	m ɛ̃ k ũ n ² d e ¹
13857	huber1992/jitnu/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	hoʧiha	jitnu	h o ʧ i h a
14224	huber1992/koreguaje/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	pũsa	koreguaje	p ũ s a
15075	huber1992/kakua/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	bẽʔ³	kakua	b ẽ ʔ ³
15528	huber1992/witoto mi̵ni̵ca/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	nonókɯ	witoto mi̵ni̵ca	n o n ó k ɯ
16366	huber1992/witoto ni̵pode/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	nonókɯ	witoto ni̵pode	n o n ó k ɯ
16826	huber1992/miraña/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	néépaʔe	miraña	n é é p a ʔ e
17239	huber1992/piratapuyo/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	basi sõʔã	piratapuyo	b a s i # s õ ʔ ã
17645	huber1992/playero/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	hoʧíwa	playero	h o ʧ í w a
18065	huber1992/witoto murui/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	nonokɯ	witoto murui	n o n o k ɯ
18526	huber1992/ocaina/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	ɲon̥ṍṍja	ocaina	ɲ o n̥ ṍ ṍ j a
18939	huber1992/orejón/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	bosa	orejón	b o s a
19275	huber1992/piapoco/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	píiri	piapoco	p í i r i
20039	huber1992/resígaro/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	pʰiigí	resígaro	p ʰ i i g í
20403	huber1992/sáliba/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	muuɲù	sáliba	m u u ɲ ù
20760	huber1992/siona/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	bõsa	siona	b õ s a
21120	huber1992/siriano/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	bũsã́	siriano	b ũ s ã́
21880	huber1992/tucano/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	bũsã́	tucano	b ũ s ã́
22278	huber1992/embera Tadó/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	kʰã́ʧi	embera Tadó	k ʰ ã́ ʧ i
22661	huber1992/tanimuca/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	bũha	tanimuca	b ũ h a
23570	huber1992/tsafiqui pila/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	mu	tsafiqui pila	m u
24236	huber1992/tuyuca/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	bũsã́	tuyuca	b ũ s ã́
24675	huber1992/waimaja/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	bũhã́	waimaja	b ũ h ã́
25183	huber1992/wounaan/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	har	wounaan	h a r
25617	huber1992/wanano/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	bãsĩ sõʔã	wanano	b ã s ĩ # s õ ʔ ã
26582	huber1992/yucuna/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	piirí	yucuna	p i i r í
26953	huber1992/yukpa/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	onóto	yukpa	o n ó t o
27306	huber1992/yurutí/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	bṹũsã	yurutí	b ṹ ũ s ã
#
282	huber1992/kamsá/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	xtsexáxonana	kamsá	x t s e x á x o n a n a
706	huber1992/Español/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	acostarse	Español	a c o s t a r s e
866	huber1992/baniva/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	kuako	baniva	k u a k o
1166	huber1992/English/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	lie down	English	l i e # d o w n
1514	huber1992/achagua/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	léemani jú	achagua	l é e m a n i # j ú
1515	huber1992/achagua/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	kuáu	achagua	k u á u
1516	huber1992/achagua/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	ʒúwau	achagua	ʒ ú w a u
1938	huber1992/epena Saija/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	hẽɾãbée	epena Saija	h ẽ ɾ ã b é e
1939	huber1992/epena Saija/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	hẽɾãbéehi	epena Saija	h ẽ ɾ ã b é e h i
2317	huber1992/awa/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	tun	awa	t u n
2689	huber1992/epena basurudó/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	héda tʰaabee	epena basurudó	h é d a # t ʰ a a b e e
3294	huber1992/bora/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	tʰótsí̵ɯ́kʰɯnɯ́	bora	t ʰ ó t s í̵ ɯ́ k ʰ ɯ n ɯ́
3295	huber1992/bora/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	tʰótsi̵kʰáro	bora	t ʰ ó t s i̵ k ʰ á r o
3296	huber1992/bora/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	pʰárɯxkʰáro	bora	p ʰ á r ɯ x k ʰ á r o
3297	huber1992/bora/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	téʔexkʰáro	bora	t é ʔ e x k ʰ á r o
3298	huber1992/bora/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	kʷáʧaxkʰáro	bora	k ʷ á ʧ a x k ʰ á r o
3299	huber1992/bora/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	pótsʰexkʰáro	bora	p ó t s ʰ e x k ʰ á r o
3733	huber1992/giacone/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	pakuánipe	giacone	p a k u á n i p e
3734	huber1992/giacone/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	pejanipe	giacone	p e j a n i p e
4016	huber1992/barí/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	ʧiroŋkbə	barí	ʧ i r o ŋ k b ə
4371	huber1992/bará/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	kõãì	bará	k õ ã ì
4372	huber1992/bará/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	johá	bará	j o h á
4860	huber1992/guahibo/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	bó:bena	guahibo	b ó : b e n a
4861	huber1992/guahibo/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	bóka:	guahibo	b ó k a :
5324	huber1992/barasana/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	hesá	barasana	h e s á
5325	huber1992/barasana/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	kãhĩ́	barasana	k ã h ĩ́
5832	huber1992/secoya/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	ũĩjẽ	secoya	ũ ĩ j ẽ
6189	huber1992/cha'palaachi/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	tsuna	cha'palaachi	t s u n a
6518	huber1992/guambiano/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	tsup	guambiano	t s u p
6962	huber1992/cuiba/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	bobéna	cuiba	b o b é n a
6963	huber1992/cuiba/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	bóka	cuiba	b ó k a
7750	huber1992/macuna/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	hesa	macuna	h e s a
7751	huber1992/macuna/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	josa	macuna	j o s a
8134	huber1992/chimila/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	ŋáa	chimila	ŋ á a
8135	huber1992/chimila/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	ᵐbréekri	chimila	ᵐ b r é e k r i
8565	huber1992/guayabero/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	ʔóel	guayabero	ʔ ó e l
8566	huber1992/guayabero/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	ʔok	guayabero	ʔ o k
8975	huber1992/embera chamí/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	hédabe	embera chamí	h é d a b e
9365	huber1992/carapana/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	josá	carapana	j o s á
9735	huber1992/curripaco/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	pausuaka	curripaco	p a u s u a k a
10086	huber1992/ika/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	agákən	ika	a g á k ə n
10087	huber1992/ika/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	pəìnkwən	ika	p ə ì n k w ə n
10485	huber1992/catío/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	hewedá ʧʰubi̵a	catío	h e w e d á # ʧ ʰ u b i̵ a
10892	huber1992/cubeo/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	paráji̵	cubeo	p a r á j i̵
10893	huber1992/cubeo/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	jujúji̵	cubeo	j u j ú j i̵
11403	huber1992/muinane/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	sí̵uki̵ni̵bo	muinane	s í̵ u k i̵ n i̵ b o
11404	huber1992/muinane/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	áákano	muinane	á á k a n o
11853	huber1992/desano/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	oja	desano	o j a
11854	huber1992/desano/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	sía	desano	s í a
11855	huber1992/desano/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	siʔá	desano	s i ʔ á
12225	huber1992/inga/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	siriríj	inga	s i r i r í j
12594	huber1992/dí̵mi̵na/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	gewai	dí̵mi̵na	g e w a i
12959	huber1992/embera Darién/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	hepeɗatʰaɓi̵	embera Darién	h e p e ɗ a t ʰ a ɓ i̵
13290	huber1992/nukak/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	ɲah⁴	nukak	ɲ a h ⁴
13617	huber1992/jupda/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	woboj	jupda	w o b o j
13959	huber1992/jitnu/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	bók	jitnu	b ó k
14348	huber1992/koreguaje/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	ũi	koreguaje	ũ i
14765	huber1992/páez/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	deh	páez	d e h
15205	huber1992/kakua/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	lah⁴	kakua	l a h ⁴
15206	huber1992/kakua/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	jãh⁴	kakua	j ã h ⁴
15658	huber1992/witoto mi̵ni̵ca/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	bɯ́ide	witoto mi̵ni̵ca	b ɯ́ i d e
16065	huber1992/kogui/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	gekuəìldi	kogui	g e k u ə ì l d i
16492	huber1992/witoto ni̵pode/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	bɯ́ide	witoto ni̵pode	b ɯ́ i d e
16946	huber1992/miraña/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	kʷáʔɯɯ́kʰɯnɯ	miraña	k ʷ á ʔ ɯ ɯ́ k ʰ ɯ n ɯ
16947	huber1992/miraña/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	kʷáʔɯɯ́βe	miraña	k ʷ á ʔ ɯ ɯ́ β e
16948	huber1992/miraña/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	kʰóβiʔhɯ́kʰɯnɯ	miraña	k ʰ ó β i ʔ h ɯ́ k ʰ ɯ n ɯ
17347	huber1992/piratapuyo/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	kũjã	piratapuyo	k ũ j ã
17348	huber1992/piratapuyo/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	josa	piratapuyo	j o s a
17764	huber1992/playero/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	bóbena	playero	b ó b e n a
17765	huber1992/playero/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	boka	playero	b o k a
18189	huber1992/witoto murui/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	bɯide	witoto murui	b ɯ i d e
18678	huber1992/ocaina/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	ĩĩã	ocaina	ĩ ĩ ã
18679	huber1992/ocaina/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	tɯɯdʲa	ocaina	t ɯ ɯ d ʲ a
19012	huber1992/orejón/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	ũĩji	orejón	ũ ĩ j i
19013	huber1992/orejón/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	beji	orejón	b e j i
19412	huber1992/piapoco/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	wakùakawa	piapoco	w a k ù a k a w a
19786	huber1992/puinave/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	kosok	puinave	k o s o k
20142	huber1992/resígaro/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	hepítakaá	resígaro	h e p í t a k a á
20487	huber1992/sáliba/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	ɾeahaʔa	sáliba	ɾ e a h a ʔ a
20488	huber1992/sáliba/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	ɾeeʔhaʔa	sáliba	ɾ e e ʔ h a ʔ a
20489	huber1992/sáliba/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	ũpahaʔa	sáliba	ũ p a h a ʔ a
20853	huber1992/siona/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	ũĩhi	siona	ũ ĩ h i
20854	huber1992/siona/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	wehi	siona	w e h i
21230	huber1992/siriano/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	ojá	siriano	o j á
21231	huber1992/siriano/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	siʔá	siriano	s i ʔ á
21609	huber1992/tatuyo/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	johá	tatuyo	j o h á
21988	huber1992/tucano/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	kũjã	tucano	k ũ j ã
21989	huber1992/tucano/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	kãhĩ	tucano	k ã h ĩ
22387	huber1992/embera Tadó/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	hẽɾãɓé	embera Tadó	h ẽ ɾ ã ɓ é
22388	huber1992/embera Tadó/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	hẽɾãɓési heɗá	embera Tadó	h ẽ ɾ ã ɓ é s i # h e ɗ á
22773	huber1992/tanimuca/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	pãjãrika	tanimuca	p ã j ã r i k a
22774	huber1992/tanimuca/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	bãrĩbirika	tanimuca	b ã r ĩ b i r i k a
23136	huber1992/tunebo central/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	kamínro	tunebo central	k a m í n r o
23673	huber1992/tsafiqui pila/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	tso	tsafiqui pila	t s o
23990	huber1992/totoró/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	tsop	totoró	t s o p
24341	huber1992/tuyuca/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	kõãì	tuyuca	k õ ã ì
24342	huber1992/tuyuca/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	josá	tuyuca	j o s á
24839	huber1992/waimaja/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	pehá	waimaja	p e h á
24840	huber1992/waimaja/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	johá	waimaja	j o h á
25313	huber1992/wounaan/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	weɾba	wounaan	w e ɾ b a
25723	huber1992/wanano/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	kõã	wanano	k õ ã
25724	huber1992/wanano/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	josa	wanano	j o s a
26215	huber1992/wayuu/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	palásti̵si̵	wayuu	p a l á s t i̵ s i̵
26216	huber1992/wayuu/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	huletí̵si	wayuu	h u l e t í̵ s i
26697	huber1992/yucuna/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	toʔokáho	yucuna	t o ʔ o k á h o
27039	huber1992/yukpa/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	aneka	yukpa	a n e k a
27421	huber1992/yurutí/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	kúa	yurutí	k ú a
27422	huber1992/yurutí/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	jósaa	yurutí	j ó s a a
#
344	huber1992/kamsá/AFILADO_SHARP	AFILADO_SHARP	bɕáxa	kamsá	b ɕ á x a
345	huber1992/kamsá/AFILADO_SHARP	AFILADO_SHARP	ngmiʧí̵bxa	kamsá	n g m i ʧ í̵ b x a
761	huber1992/Español/AFILADO_SHARP	AFILADO_SHARP	afilado	Español	a f i l a d o
1218	huber1992/English/AFILADO_SHARP	AFILADO_SHARP	sharp	English	s h a r p
1588	huber1992/achagua/AFILADO_SHARP	AFILADO_SHARP	kéemai	achagua	k é e m a i
1589	huber1992/achagua/AFILADO_SHARP	AFILADO_SHARP	kéeʒa	achagua	k é e ʒ a
1994	huber1992/epena Saija/AFILADO_SHARP	AFILADO_SHARP	pʰewedée	epena Saija	p ʰ e w e d é e
2380	huber1992/awa/AFILADO_SHARP	AFILADO_SHARP	kwiʧati̵t	awa	k w i ʧ a t i̵ t
2381	huber1992/awa/AFILADO_SHARP	AFILADO_SHARP	tiʧati̵t	awa	t i ʧ a t i̵ t
2735	huber1992/epena basurudó/AFILADO_SHARP	AFILADO_SHARP	pʰeedéa	epena basurudó	p ʰ e e d é a
3411	huber1992/bora/AFILADO_SHARP	AFILADO_SHARP	tsʰɯ́ʔxi̵βáne	bora	t s ʰ ɯ́ ʔ x i̵ β á n e
3776	huber1992/giacone/AFILADO_SHARP	AFILADO_SHARP	pamanctánipe	giacone	p a m a n c t á n i p e
4058	huber1992/barí/AFILADO_SHARP	AFILADO_SHARP	ʔikobajninə	barí	ʔ i k o b a j n i n ə
4431	huber1992/bará/AFILADO_SHARP	AFILADO_SHARP	ahojoa	bará	a h o j o a
4941	huber1992/guahibo/AFILADO_SHARP	AFILADO_SHARP	xíuhai	guahibo	x í u h a i
4942	huber1992/guahibo/AFILADO_SHARP	AFILADO_SHARP	tsékehai	guahibo	t s é k e h a i
5388	huber1992/barasana/AFILADO_SHARP	AFILADO_SHARP	bi̵hase	barasana	b i̵ h a s e
5891	huber1992/secoya/AFILADO_SHARP	AFILADO_SHARP	hĩ̵hĩ̵siko	secoya	h ĩ̵ h ĩ̵ s i k o
6246	huber1992/cha'palaachi/AFILADO_SHARP	AFILADO_SHARP	da	cha'palaachi	d a
6567	huber1992/guambiano/AFILADO_SHARP	AFILADO_SHARP	tɕi̵ɕ	guambiano	t ɕ i̵ ɕ
7036	huber1992/cuiba/AFILADO_SHARP	AFILADO_SHARP	xíjoi	cuiba	x í j o i
7037	huber1992/cuiba/AFILADO_SHARP	AFILADO_SHARP	xuíjoi	cuiba	x u í j o i
7411	huber1992/carijona/AFILADO_SHARP	AFILADO_SHARP	ainetɯ	carijona	a i n e t ɯ
7412	huber1992/carijona/AFILADO_SHARP	AFILADO_SHARP	aisakɯ	carijona	a i s a k ɯ
7809	huber1992/macuna/AFILADO_SHARP	AFILADO_SHARP	odi	macuna	o d i
8190	huber1992/chimila/AFILADO_SHARP	AFILADO_SHARP	ⁿdíkki	chimila	ⁿ d í k k i
8626	huber1992/guayabero/AFILADO_SHARP	AFILADO_SHARP	pabí̵aʔ	guayabero	p a b í̵ a ʔ
9038	huber1992/embera chamí/AFILADO_SHARP	AFILADO_SHARP	pʰedéa	embera chamí	p ʰ e d é a
9418	huber1992/carapana/AFILADO_SHARP	AFILADO_SHARP	káóro	carapana	k á ó r o
9786	huber1992/curripaco/AFILADO_SHARP	AFILADO_SHARP	kemaite	curripaco	k e m a i t e
10146	huber1992/ika/AFILADO_SHARP	AFILADO_SHARP	geⁱ aʔzí̵na	ika	g e ⁱ # a ʔ z í̵ n a
10548	huber1992/catío/AFILADO_SHARP	AFILADO_SHARP	pʰewedéa	catío	p ʰ e w e d é a
10952	huber1992/cubeo/AFILADO_SHARP	AFILADO_SHARP	hewí̵ki̵rõ	cubeo	h e w í̵ k i̵ r õ
11486	huber1992/muinane/AFILADO_SHARP	AFILADO_SHARP	sí̵í̵xéβano	muinane	s í̵ í̵ x é β a n o
11909	huber1992/desano/AFILADO_SHARP	AFILADO_SHARP	usipu	desano	u s i p u
12279	huber1992/inga/AFILADO_SHARP	AFILADO_SHARP	pílu	inga	p í l u
12645	huber1992/dí̵mi̵na/AFILADO_SHARP	AFILADO_SHARP	ambikumáni̵nka	dí̵mi̵na	a m b i k u m á n i̵ n k a
13010	huber1992/embera Darién/AFILADO_SHARP	AFILADO_SHARP	pʰeweɗéa	embera Darién	p ʰ e w e ɗ é a
13336	huber1992/nukak/AFILADO_SHARP	AFILADO_SHARP	ʔɛʔ⁴	nukak	ʔ ɛ ʔ ⁴
14007	huber1992/jitnu/AFILADO_SHARP	AFILADO_SHARP	bi̵róbini̵	jitnu	b i̵ r ó b i n i̵
14414	huber1992/koreguaje/AFILADO_SHARP	AFILADO_SHARP	hĩ̵hi̵si̵	koreguaje	h ĩ̵ h i̵ s i̵
14834	huber1992/páez/AFILADO_SHARP	AFILADO_SHARP	zeekuʔhni	páez	z e e k u ʔ h n i
15269	huber1992/kakua/AFILADO_SHARP	AFILADO_SHARP	ʔeep³	kakua	ʔ e e p ³
15725	huber1992/witoto mi̵ni̵ca/AFILADO_SHARP	AFILADO_SHARP	háirede	witoto mi̵ni̵ca	h á i r e d e
16127	huber1992/kogui/AFILADO_SHARP	AFILADO_SHARP	háuwəne	kogui	h á u w ə n e
16551	huber1992/witoto ni̵pode/AFILADO_SHARP	AFILADO_SHARP	haírede	witoto ni̵pode	h a í r e d e
17011	huber1992/miraña/AFILADO_SHARP	AFILADO_SHARP	tsʰɯ́ʔhi̵βáne	miraña	t s ʰ ɯ́ ʔ h i̵ β á n e
